iso3,year,exchange_rate,GDP-CAP,gdp_ppp_current_usd,GDP-PPP-CAP,gdp_current_usd,GDP-VOL,population,total_exports_usd_k,total_imports_usd_k,tariff_ahs_weighted,tariff_mfn_weighted
AMS,2015,,8437.0043037,7507364.075,15191.725362,4169352.822,4509109.56,494.174552,,,,
AMS,2016,,8142.6948502,7449220.987,14930.678354,4062557.101,4457845.975,498.920465,,,,
AMS,2017,,9024.6032517,7598884.569,15091.399087,4544106.083,4544106.083,503.5241945,,,,
AMS,2018,,8529.1002379,7727721.969,15216.008376,4331656.086,4616328.311,507.8678835,,,,
AMS,2019,,8078.8904102,7806447.456,15250.874071,4135332.388,4659875.63,511.8688555,,,,
AMS,2020,,6686.0862049,7316026.762,14195.345171,3445889.129,4380185.602,515.382097,,,,
AMS,2021,,7713.8589084,7850944.054,15147.532951,3998081.729,4692130.024,518.2985295,,,,
AMS,2022,,8882.3376417,8163450.742,15661.012627,4630002.385,4874051.569,521.2594445,,,,
AMS,2023,,9640.3172447,8334536.198,15885.518709,5057913.091,4972981.066,524.662515,,,,
AMS,2024,,10007.597753,8496191.576,16087.784729,5285156.978,5065604.499,528.1144495,,,,
ANE,2005,,5679.7228341,14267483.38,9414.2151461,8607764.947,10571682.1,1515.525528,,,,
ANE,2006,,5896.9462309,15356566.05,10077.12483,8986377.148,11277046.73,1523.903525,,,,
ANE,2007,,6475.6345919,16705469.71,10903.943261,9921045.528,12145875.43,1532.057652,,,,
ANE,2008,,7390.9793981,17568727.58,11405.002928,11385363.46,12668020.11,1540.440427,,,,
ANE,2009,,7705.608972,18199711.14,11745.608502,11939769.44,12970277.39,1549.4907,,,,
ANE,2010,,8764.7483954,19752431.6,12671.222796,13662856.06,14003878.25,1558.841788,,,,
ANE,2011,,10058.398226,21003407.79,13395.963523,15770469.91,14787308.49,1567.890787,,,,
ANE,2012,,10675.000093,22164664.07,14049.647409,16840834.8,15532809.01,1577.595752,,,,
ANE,2013,,10672.277937,23448138.69,14770.629366,16942071.12,16366996.65,1587.484061,,,,
ANE,2014,,11074.79236,24705778.02,15472.346565,17683895.62,17156122.35,1596.769948,,,,
ANE,2015,,11098.584876,26008846.43,16201.965099,17816443.12,17996097.22,1605.289622,,,,
ANE,2016,,11528.082225,27330308.7,16938.476122,18600613.4,18834354.03,1613.504574,,,,
ANE,2017,,12205.060792,28825924.03,17772.020215,19796407.55,19796407.55,1621.983527,,,,
ANE,2018,,13281.864745,30307671.12,18608.575457,21632090.51,20732429.34,1628.693781,,,,
ANE,2019,,13485.513034,31660567.46,19386.225646,22023832.95,21565643.4,1633.147578,,,,
ANE,2020,,13700.280591,31908055.54,19510.584851,22405751.41,21637878.22,1635.422812,,,,
ANE,2021,,15789.35718,34184688.26,20907.964718,25815724.31,23098542.7,1635.007937,,,,
ANE,2022,,15269.003984,35058450.77,21470.767931,24931927.27,23658466.37,1632.845685,,,,
ANE,2023,,15253.050318,36569631.11,22442.729593,24854303.98,24631100.5,1629.464498,,,,
ANE,2024,,15844.076193,37980555.18,23366.598744,25753290.7,25525073.37,1625.420781,,,,
ANT,2005,1.79,,,,,,0.200351,,,,
ANT,2006,1.79,,,,,,0.202608,,,,
ANT,2007,1.79,,,,,,0.2048405,,,,
ANT,2008,1.79,,,,,,0.2070185,,,,
ANT,2009,1.79,,,,,,0.2091395,,,,
ANT,2010,,,,,,,0.211232,,,,
ANT,2011,,,,,,,0.2144585,,,,
ANT,2012,,,,,,,0.218734,,,,
ANT,2013,,,,,,,0.222774,,,,
ANT,2014,,,,,,,0.2261635,,,,
ANT,2015,,,,,,,0.2286935,,,,
ANT,2016,,,,,,,0.2305745,,,,
ANT,2017,,,,,,,0.232309,,,,
ANT,2018,,,,,,,0.24645,,,,
ANT,2019,,,,,,,0.2555525,,,,
ANT,2020,,,,,,,0.2524785,,,,
ANT,2021,,,,,,,0.2542085,,,,
ANT,2022,,,,,,,0.25611,,,,
ANT,2023,,,,,,,0.2580745,,,,
ANT,2024,,,,,,,0.2595075,,,,
AOA,2005,,1710.6375932,193480.1208,5424.7344859,61012.08622,86992.54351,35.666284,,,,
AOA,2006,,1908.4337831,202757.1241,5623.4834993,68809.40354,92145.34516,36.0554315,,,,
AOA,2007,,2096.1962593,210417.251,5773.8875802,76391.48638,97523.39701,36.4429075,,,,
AOA,2008,,2245.5561848,211134.4778,5732.5876865,82705.1165,98421.94207,36.830571,,,,
AOA,2009,,2182.7713737,216034.8289,5804.3550981,81241.52163,100291.927,37.219437,,,,
AOA,2010,,2505.1144363,221737.9768,5895.2046377,94225.56822,107990.3284,37.613279,,,,
AOA,2011,,2950.8309517,234528.5998,6169.4441467,112174.4901,117192.394,38.014543,,,,
AOA,2012,,3212.553774,247888.2203,6452.0297953,123426.9312,124203.2436,38.4201915,,,,
AOA,2013,,3429.9283713,262202.5297,6751.8455272,133198.5295,132207.8919,38.8342015,,,,
AOA,2014,,3542.5108865,266633.8119,6792.2218008,139063.9483,134728.6175,39.2557575,,,,
AOA,2015,,3146.0338352,250627.728,6316.4947141,124829.2523,124280.8093,39.678293,,,,
AOA,2016,,3090.1285465,253218.8753,6315.1515616,123905.0033,125844.4429,40.0970385,,,,
AOA,2017,,3274.0016061,264814.5497,6537.1926744,132626.2364,132626.2364,40.50891,,,,
AOA,2018,,3466.1686733,273171.36,6677.1695639,141805.2966,137149.9251,40.911251,,,,
AOA,2019,,3460.9232,274326.0343,6641.4687874,142953.5193,137734.3234,41.305025,,,,
AOA,2020,,2637.569659,224655.0742,5389.8189807,109937.534,105983.1126,41.6813765,,,,
AOA,2021,,2884.3829067,233915.8436,5564.4583698,121252.2075,112167.9601,42.0374865,,,,
AOA,2022,,2866.2438914,229363.2871,5411.5152166,121483.7424,108849.5481,42.3843005,,,,
AOA,2023,,3457.8481567,262946.6674,6154.7441765,147728.2602,129631.5987,42.722599,,,,
AOA,2024,,3692.253142,276503.3864,6423.3000555,158940.1847,137826.545,43.046936,,,,
AOZ,2005,,299.85547546,193746.667,1917.1868781,30302.73137,56562.24431,101.057789,,,,
AOZ,2006,,341.76050259,210556.8088,2049.3901838,35112.88449,61450.31502,102.741201,,,,
AOZ,2007,,440.82947716,231038.0857,2224.6467423,45781.8298,67142.45483,103.8538305,,,,
AOZ,2008,,579.71942765,249236.3672,2374.6127974,60846.62068,72393.63467,104.95874,,,,
AOZ,2009,,645.03364615,274433.0134,2577.805146,68670.25133,79077.26453,106.4599525,,,,
AOZ,2010,,823.63590595,299779.208,2778.793103,88854.73312,86146.86555,107.8810825,,,,
AOZ,2011,,983.66282176,312375.4247,2851.7581463,107748.2998,89883.33376,109.537839,,,,
AOZ,2012,,990.99673945,335622.7452,3015.1104038,110311.3988,96215.044,111.313584,,,,
AOZ,2013,,992.54849097,357394.1904,3164.6868057,112090.4172,102299.8791,112.9319305,,,,
AOZ,2014,,1036.3575519,380283.9807,3316.0826178,118848.1171,108790.0945,114.678681,,,,
AOZ,2015,,979.6082509,399888.8034,3436.845927,113980.7776,114317.3063,116.3534275,,,,
AOZ,2016,,995.45274827,416495.0184,3534.4524033,117302.7851,119075.015,117.838627,,,,
AOZ,2017,,1057.7617195,441527.07,3699.1149599,126254.6414,126254.6414,119.3601915,,,,
AOZ,2018,,1093.3452779,466292.9294,3855.6181282,132227.6106,133394.8098,120.9385665,,,,
AOZ,2019,,1158.0704281,495560.3507,4034.5612134,142244.412,141835.9422,122.8288095,,,,
AOZ,2020,,1154.1067504,462907.6346,3702.0156595,144311.8763,132170.2919,125.042052,,,,
AOZ,2021,,1046.146006,425367.529,3351.3279847,132782.1519,123191.4633,126.925067,,,,
AOZ,2022,,1041.7738537,437285.251,3411.6209541,133529.5882,126773.7366,128.1752155,,,,
AOZ,2023,,1053.5264179,445327.8605,3439.9073273,136388.7515,129215.7477,129.459261,,,,
AOZ,2024,,1097.4653077,453997.2017,3464.89332,143798.4182,131944.3331,131.0277575,,,,
APEC,2005,,9993.1086947,42244956.539,15861.74185,26614885.457,33148058.384,2663.3239235,,,,
APEC,2006,,10632.947576,44448476.656,16562.848018,28534846.279,34627122.596,2683.62522,,,,
APEC,2007,,11504.175356,46807184.63,17305.756344,31115546.135,36151332.983,2704.71765,,,,
APEC,2008,,12356.160778,48145538.892,17658.369336,33689068.79,36896608.886,2726.499711,,,,
APEC,2009,,12020.682845,48009215.846,17466.098236,33041355.287,36606273.228,2748.708681,,,,
APEC,2010,,13292.843026,50715838.542,18302.095524,36834999.565,38426258.909,2771.039987,,,,
APEC,2011,,14660.811226,52828713.341,18914.116289,40948875.525,39780145.418,2793.0838815,,,,
APEC,2012,,15313.038833,55028546.8,19541.320716,43121664.413,41221100.534,2816.0096035,,,,
APEC,2013,,15529.273284,57148407.639,20129.34856,44088522.653,42656668.999,2839.0589725,,,,
APEC,2014,,15816.511698,59306194.732,20728.410565,45252727.883,44123187.242,2861.1067185,,,,
APEC,2015,,15488.192453,61506120.659,21340.699639,44638584.953,45677259.063,2882.104228,,,,
APEC,2016,,15819.432724,63617590.164,21915.653794,45921248.671,47068899.622,2902.8378875,,,,
APEC,2017,,16689.235208,66174853.147,22634.143506,48793880.305,48793880.305,2923.673835,,,,
APEC,2018,,17732.812972,68885459.446,23412.458815,52174484.471,50619870.514,2942.2565135,,,,
APEC,2019,,18128.690005,71215548.98,24075.117433,53625682.806,52152792.284,2958.0561415,,,,
APEC,2020,,17909.89111,70252193.214,23660.616708,53177359.924,51404032.682,2969.161543,,,,
APEC,2021,,20332.6987,74602336.815,25077.036441,60488281.394,54527424.557,2974.926363,,,,
APEC,2022,,21054.163661,76503573.895,25671.528108,62743392.548,55818147.574,2980.094273,,,,
APEC,2023,,21618.272709,79198412.733,26528.68719,64538922.426,57624646.522,2985.3875605,,,,
APEC,2024,,22609.114653,81887955.292,27393.247851,67586515.48,59423085.815,2989.3481685,,,,
ARE,2005,3.6725,38719.213512,426561.4981,91442.808379,180617.0,258061.5157,4.66479,,,,
ARE,2006,3.6725,44342.696293,468523.8493,93534.537003,222117.0,283447.9325,5.0091,,,,
ARE,2007,3.6725,45854.712871,483444.1244,85951.207034,257916.0,292474.4124,5.6246345,,,,
ARE,2008,3.6725,50054.227065,498874.256,79152.913185,315475.0,301809.3458,6.3026645,,,,
ARE,2009,3.6725,37803.012886,472719.1008,70480.842838,253547.0,285985.9791,6.707058,,,,
ARE,2010,3.6725,43265.104463,480296.4562,69223.310484,300189.0,290570.1336,6.938363,,,,
ARE,2011,3.6725,50119.707502,510151.7609,70860.084964,360833.0,308632.0197,7.1994235,,,,
ARE,2012,3.6725,51301.043194,519458.6943,69287.779605,384610.0,314262.5357,7.4971185,,,,
ARE,2013,3.6725,51101.483469,545720.4112,69679.656817,400219.0,330150.3701,7.831847,,,,
ARE,2014,3.6725,50274.530709,568454.1167,69013.32741,414105.0,343903.8254,8.2368745,,,,
ARE,2015,3.6725,42684.802919,607032.7247,69977.914305,370275.0,367243.1425,8.674633,,,,
ARE,2016,3.6725,40888.073611,640793.1052,70955.831756,369255.0,387667.5245,9.030873,,,,
ARE,2017,3.6725,42289.708822,645503.1316,69902.563728,390517.0,390517.0,9.234327,,,,
ARE,2018,3.6725,45688.984655,653985.4415,69968.389579,427049.0,395648.6346,9.34687,,,,
ARE,2019,3.6725,44572.061979,661233.2754,70510.133098,417990.0,400033.435,9.3778475,,,,
ARE,2020,3.6725,36987.046866,628456.5411,66513.726493,349473.0,380204.1401,9.448524,,,,
ARE,2021,3.6725,42412.602329,655823.2207,66995.607816,415179.0,396760.4558,9.789048,,,,
ARE,2022,3.6725,49507.881036,707308.9076,69059.064049,507064.0,427908.3077,10.2420865,,,,
ARE,2023,3.6725,47375.414639,731384.6055,68725.713091,504173.0,442473.6427,10.642081,,,,
ARE,2024,,47863.410322,757091.8674,68657.206005,527796.0,458026.0425,11.027129,,,,
ARG,2005,2.9036575,5115.7223362,755568.4369,19266.453132,200622.206,467891.6609,39.2167895,,,,
ARG,2006,3.0543133333,5915.6668946,816370.1746,20603.902003,234391.234,505543.6123,39.622115,,,,
ARG,2007,3.0956488492,7240.8441183,889905.9492,22238.329202,289755.143,551081.2155,40.016763,,,,
ARG,2008,3.1441645599,9045.1968709,926011.509,22907.38469,365644.377,573439.8656,40.424148,,,,
ARG,2009,3.7101068305,8233.0383401,871205.2847,21324.412888,336359.39,539500.6828,40.854831,,,,
ARG,2010,3.8962951545,10329.400106,959418.2888,23236.828475,426487.435,594127.2752,41.2886935,,,,
ARG,2011,4.110139576,12704.284347,1017021.3,24371.080827,530158.177,629798.3901,41.7306605,,,,
ARG,2012,4.5369343602,13790.492497,1006582.384,23874.318889,581430.904,623334.01,42.1617215,,,,
ARG,2013,5.459352665,14403.021615,1030793.951,24207.010584,613316.027,638327.2119,42.5824555,,,,
ARG,2014,8.075275993,13179.834572,1004894.064,23356.554342,567050.145,622288.5044,43.0240715,,,,
ARG,2015,9.233185525,14833.199692,1032339.327,23744.486558,644903.201,639284.1984,43.477012,,,,
ARG,2016,14.758175087,12699.962086,1010863.285,23026.334083,557532.317,625984.9911,43.9003135,,,,
ARG,2017,16.56270693,14532.500992,1039354.495,23467.610074,643628.396,643628.396,44.288894,,,,
ARG,2018,28.094991667,11752.800173,1012150.469,22666.065501,524819.899,626782.09,44.6548815,,,,
ARG,2019,48.147891667,9955.9747514,991898.7436,22055.199273,447754.687,614241.0507,44.9734655,,,,
ARG,2020,70.53916667,8531.1716644,893271.9205,19766.167069,385540.407,553165.6196,45.1919645,,,,
ARG,2021,94.99074167,10752.650471,986156.5627,21763.560122,487227.125,610685.1603,45.3122815,,,,
ARG,2022,130.61655,13935.240041,1037861.19,22856.399406,632770.042,642703.655,45.407904,,,,
ARG,2023,296.2580417,14429.163486,1021577.089,22433.310493,657081.0329,632619.5983,45.538401,,,,
ARG,2024,,13267.631334,993337.3011,21737.873004,606279.791,615131.8887,45.696159,,,,
ARM,2005,457.68694063,1630.0390443,22120.74527,7358.0048604,4900.469511,7147.390192,3.006351,,,,
ARM,2006,416.04036972,2134.9990543,25040.68365,8373.754764,6384.452067,8090.845697,2.990377,,,,
ARM,2007,342.07911621,3094.743334,28471.25731,9570.7528122,9206.30127,9199.291558,2.974819,,,,
ARM,2008,305.96940026,3939.8919287,30435.77406,10282.390839,11662.04071,9834.042676,2.95999,,,,
ARM,2009,363.28328561,2935.9662664,26144.32992,8875.9746958,8647.937081,8447.442658,2.9455165,,,,
ARM,2010,373.66046674,3159.3447039,26719.50517,9115.931125,9260.285756,8633.286396,2.931078,,,,
ARM,2011,372.5008824,3469.4400775,27975.32192,9569.8711152,10142.11183,9039.050857,2.9232705,,,,
ARM,2012,401.76397563,3633.6084708,29989.5451,10261.509977,10619.32068,9689.862519,2.9225275,,,,
ARM,2013,409.6257493,3805.439159,30979.20008,10600.174261,11121.46444,10009.62798,2.922518,,,,
ARM,2014,415.9197892,3972.5656493,32094.45129,10982.141282,11609.51325,10369.97459,2.922422,,,,
ARM,2015,477.9183066,3612.6998513,33121.47373,11338.398208,10553.33752,10701.81378,2.9211775,,,,
ARM,2016,480.48815078,3613.184644,33187.71667,11370.358349,10546.13624,10723.2174,2.9187925,,,,
ARM,2017,482.7163938,3954.5808069,35676.79543,12239.191136,11527.45871,11527.45871,2.9149635,,,,
ARM,2018,482.98794659,4281.1315052,37531.98879,12897.747993,12457.9407,12126.88656,2.9099645,,,,
ARM,2019,480.44512877,4689.884367,40384.41994,13906.617176,13619.29054,13048.52994,2.9039715,,,,
ARM,2020,489.0088586,4372.9396994,37476.7417,12963.727188,12641.69858,12109.03578,2.8908925,,,,
ARM,2021,503.769675,4835.2695256,39650.39272,13813.790458,13878.90863,12811.35986,2.8703485,,,,
ARM,2022,435.6661797,6773.4552998,44646.3422,15497.496403,19513.47465,14425.5912,2.8808745,,,,
ARM,2023,392.4763022,8206.2944704,48536.93591,16490.130917,24154.3497,15682.67323,2.943393,,,,
ARM,2024,,8543.6041274,51454.65222,17302.425002,25407.31597,16625.41077,2.9738405,,,,
ASEA,2005,,1855.6303689,3986811.9804,7729.8939201,957069.97563,1529213.77,515.7654195,,,,
ASEA,2006,,2195.4876372,4219310.9138,8067.6999864,1148213.8608,1620581.0501,522.9880785,,,,
ASEA,2007,,2579.1865371,4491516.18,8462.7895808,1368869.916,1726949.4631,530.737074,,,,
ASEA,2008,,2942.8546298,4691888.8683,8711.1116612,1585049.9242,1800473.6569,538.6096575,,,,
ASEA,2009,,2866.5442191,4797930.7096,8784.488708,1565655.213,1836982.4796,546.182125,,,,
ASEA,2010,,3573.9594192,5152695.2844,9306.9907914,1978676.4873,1979966.5945,553.6370885,,,,
ASEA,2011,,4077.8218812,5402921.447,9629.3825383,2288012.8825,2076290.5207,561.087009,,,,
ASEA,2012,,4265.8709417,5732146.6673,10080.337907,2425771.6483,2201007.5984,568.6462815,,,,
ASEA,2013,,4351.0313264,6018770.8263,10447.447136,2506627.7026,2310144.3622,576.099668,,,,
ASEA,2014,,4336.5052018,6296809.9247,10796.791774,2529098.4178,2415085.5833,583.2112035,,,,
ASEA,2015,,4173.3467589,6603099.5781,11190.147788,2462614.8595,2529338.6402,590.0815345,,,,
ASEA,2016,,4337.5826872,6934212.5194,11619.380541,2588582.0734,2653551.3623,596.7798795,,,,
ASEA,2017,,4633.8920529,7309369.6938,12115.897197,2795569.2909,2795569.2909,603.28753,,,,
ASEA,2018,,4919.31731,7694938.1777,12626.736258,2997911.8757,2939684.7304,609.4162435,,,,
ASEA,2019,,5161.3469251,8051655.0471,13086.549318,3175580.0564,3069619.0013,615.2618885,,,,
ASEA,2020,,4850.7323298,7771069.5077,12520.938632,3010587.2417,2957331.8961,620.6459225,,,,
ASEA,2021,,5293.612988,8060079.6811,12891.397038,3309722.1626,3075218.6773,625.2293415,,,,
ASEA,2022,,5657.7261455,8520145.1459,13528.929033,3563079.3715,3246956.6544,629.772329,,,,
ASEA,2023,,5837.5962932,8876327.9796,13987.299959,3704533.3597,3376423.5619,634.599101,,,,
ASEA,2024,,6202.8386874,9287039.7812,14528.054255,3965156.561,3527579.056,639.248699,,,,
ASO,2005,,3144.0381363,24653053.16,6685.5622038,11593660.63,15009461.4,3687.506362,,,,
ASO,2006,,3317.1786829,26418682.5,7083.1731474,12372349.03,15980343.44,3729.7807,,,,
ASO,2007,,3724.6811621,28489657.86,7553.0910521,14049200.68,17133287.87,3771.920352,,,,
ASO,2008,,4152.7576591,29774854.1,7806.7149869,15838640.66,17813921.35,3814.005526,,,,
ASO,2009,,4269.6176739,30977761.22,8031.629354,16467791.4,18320763.07,3856.970965,,,,
ASO,2010,,4953.177142,33408890.29,8565.8016937,19318699.83,19690615.99,3900.26427,,,,
ASO,2011,,5641.6576984,35328282.75,8959.8293489,22244852.06,20745572.87,3942.963797,,,,
ASO,2012,,5908.4403547,37269377.03,9350.4886635,23549987.51,21788167.98,3985.821316,,,,
ASO,2013,,5901.8322352,39363134.17,9772.7785901,23771603.13,22927878.4,4027.834439,,,,
ASO,2014,,6072.3156036,41508131.12,10203.350338,24702716.65,24042295.26,4068.088397,,,,
ASO,2015,,5996.9911446,43788566.26,10663.509698,24626005.09,25237072.7,4106.393439,,,,
ASO,2016,,6247.1905734,46217946.39,11152.789006,25888799.55,26476309.71,4144.070722,,,,
ASO,2017,,6659.649455,48813373.59,11672.565619,27849914.7,27849914.7,4181.888985,,,,
ASO,2018,,7124.8232199,51419149.98,12192.304681,30047834.54,29196282.68,4217.344573,,,,
ASO,2019,,7217.1144599,53599586.08,12611.162169,30673965.06,30311946.22,4250.170235,,,,
ASO,2020,,7184.6516117,52975269.89,12377.153346,30750920.47,30092520.81,4280.085122,,,,
ASO,2021,,8221.7774036,56516607.67,13130.252013,35389036.51,32042122.9,4304.304869,,,,
ASO,2022,,8113.633496,58699399.35,13569.43611,35098393.84,33082354.43,4325.853991,,,,
ASO,2023,,8139.1231523,61499433.43,14144.687404,35387948.01,34518077.44,4347.882118,,,,
ASO,2024,,8476.8556301,64205492.81,14693.871757,37039978.45,35869629.03,4369.542206,,,,
ASS,2005,,710.89645222,5369734.353,3289.9864284,1160285.972,1749218.938,1632.144834,,,,
ASS,2006,,794.47544617,5777160.26,3483.404003,1317622.639,1881812.028,1658.48126,,,,
ASS,2007,,978.00026543,6187563.075,3673.6296582,1647264.121,2015719.359,1684.318685,,,,
ASS,2008,,989.29254361,6392655.823,3739.0493922,1691394.276,2082289.666,1709.700823,,,,
ASS,2009,,1056.9376898,6832873.716,3936.903859,1834416.592,2222115.395,1735.595778,,,,
ASS,2010,,1273.2290085,7331253.598,4161.4928622,2243032.743,2386696.893,1761.688375,,,,
ASS,2011,,1392.1366728,7705527.892,4310.7295754,2488476.202,2512293.625,1787.522914,,,,
ASS,2012,,1398.0847921,8123998.995,4481.6610778,2534336.99,2648782.008,1812.720519,,,,
ASS,2013,,1418.5040068,8614757.024,4689.6512326,2605751.846,2808898.997,1836.971791,,,,
ASS,2014,,1527.0560845,9192079.002,4940.9010223,2840943.404,2994314.825,1860.405412,,,,
ASS,2015,,1559.0533847,9823197.731,5217.1061784,2935514.277,3190725.195,1882.882463,,,,
ASS,2016,,1687.1397603,10564513.7,5545.1842598,3214286.537,3428695.001,1905.169099,,,,
ASS,2017,,1893.5425243,11245597.42,5834.2708717,3649816.3,3649816.3,1927.50691,,,,
ASS,2018,,1929.8475278,11948808.95,6128.6886814,3762530.716,3877146.968,1949.651805,,,,
ASS,2019,,1975.6439844,12419697.76,6298.8793445,3895439.145,4029555.26,1971.731332,,,,
ASS,2020,,1854.198847,11801692.6,5919.6408489,3696623.726,3819891.838,1993.650105,,,,
ASS,2021,,2121.5673988,12711561.41,6313.3073082,4271680.905,4118139.261,2013.455197,,,,
ASS,2022,,2262.2220221,13512577.05,6648.7168474,4597646.445,4373703.828,2032.358628,,,,
ASS,2023,,2337.2496394,14415166.27,7022.6982883,4797563.669,4673419.568,2052.653507,,,,
ASS,2024,,2523.2555674,15276862.52,7367.9952604,5231739.034,4954110.891,2073.408299,,,,
ATG,2005,2.7,12849.59852,1787.550037,22453.696899,1022.962963,1386.014057,0.0796105,,,,
ATG,2006,2.7,14362.351285,2014.714552,24995.218004,1157.662963,1562.150782,0.080604,,,,
ATG,2007,2.7,16067.258139,2202.392931,26955.754076,1312.759259,1707.671113,0.081704,,,,
ATG,2008,2.7,16524.391765,2202.077093,26559.208474,1370.07037,1707.426221,0.082912,,,,
ATG,2009,2.7,14592.917325,1938.649278,23031.723688,1228.32963,1503.171992,0.084173,,,,
ATG,2010,2.7,13463.352887,1786.647645,20940.426334,1148.7,1385.314368,0.0853205,,,,
ATG,2011,2.7,14841.970961,1751.654138,20289.743525,1281.337037,1358.181425,0.086332,,,,
ATG,2012,2.7,15208.656968,1776.865145,20362.882707,1327.107407,1377.729304,0.08726,,,,
ATG,2013,2.7,15050.626825,1785.499502,20274.906483,1325.425926,1384.424131,0.0880645,,,,
ATG,2014,2.7,15533.48313,1824.984976,20559.736112,1378.82963,1415.040014,0.088765,,,,
ATG,2015,2.7,16080.658055,1851.358844,20706.627342,1437.755556,1435.48954,0.089409,,,,
