country_code,Country,year,indicator_name,series,value
TUR,Turkiye,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.5
TUR,Turkiye,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.09
TUR,Turkiye,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.13
TUR,Turkiye,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.81
TUR,Turkiye,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.85
TUR,Turkiye,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.09
TUR,Turkiye,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.22
TUR,Turkiye,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.64
TUR,Turkiye,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.31
UZB,Uzbekistan,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,11.46
UZB,Uzbekistan,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,7.54
UZB,Uzbekistan,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,11.91
UZB,Uzbekistan,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,6.91
UZB,Uzbekistan,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,11.82
UZB,Uzbekistan,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,8.58
UZB,Uzbekistan,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,11.12
UZB,Uzbekistan,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,7.04
UZB,Uzbekistan,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,11.95
UZB,Uzbekistan,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,7.21
UZB,Uzbekistan,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,10.59
UZB,Uzbekistan,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,6.83
UZB,Uzbekistan,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.26
UZB,Uzbekistan,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,8.73
UZB,Uzbekistan,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.53
UZB,Uzbekistan,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.63
UZB,Uzbekistan,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.87
UZB,Uzbekistan,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.56
VNM,Viet Nam,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.73
VNM,Viet Nam,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,11.35
VNM,Viet Nam,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,11.71
VNM,Viet Nam,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,10.21
VNM,Viet Nam,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,11.39
VNM,Viet Nam,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.13
VNM,Viet Nam,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.12
VNM,Viet Nam,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.03
VNM,Viet Nam,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.88
VNM,Viet Nam,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,6.76
VNM,Viet Nam,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.47
VNM,Viet Nam,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.02
VNM,Viet Nam,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.98
VNM,Viet Nam,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.65
VNM,Viet Nam,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.37
VNM,Viet Nam,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.54
VNM,Viet Nam,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.42
VNM,Viet Nam,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.43
VNM,Viet Nam,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.76
VNM,Viet Nam,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.14
VNM,Viet Nam,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.75
VNM,Viet Nam,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.86
VNM,Viet Nam,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.88
VNM,Viet Nam,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.69
VNM,Viet Nam,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,8.97
VNM,Viet Nam,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.39
VNM,Viet Nam,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.6
VNM,Viet Nam,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.66
VNM,Viet Nam,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.3
VNM,Viet Nam,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.34
VNM,Viet Nam,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.28
VNM,Viet Nam,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.17
VNM,Viet Nam,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.98
VNM,Viet Nam,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.07
ZAF,South Africa,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.16
ZAF,South Africa,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.64
ZAF,South Africa,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.93
ZAF,South Africa,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.29
ZAF,South Africa,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.64
ZAF,South Africa,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.81
ZAF,South Africa,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.76
ZAF,South Africa,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.9
ZAF,South Africa,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.36
ZAF,South Africa,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.32
ZAF,South Africa,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.71
ZAF,South Africa,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.59
ZAF,South Africa,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.58
ZAF,South Africa,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.39
ZAF,South Africa,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.51
ZAF,South Africa,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.22
ZAF,South Africa,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.77
ZAF,South Africa,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.15
ZAF,South Africa,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.44
ZAF,South Africa,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.87
ZAF,South Africa,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.06
ZAF,South Africa,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.38
ZAF,South Africa,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.49
ZAF,South Africa,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.51
ZAF,South Africa,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.65
ZAF,South Africa,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.61
ZAF,South Africa,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.29
ZAF,South Africa,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.32
ZAF,South Africa,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.39
ZAF,South Africa,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.37
ZAF,South Africa,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.48
ZAF,South Africa,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.4
ZAF,South Africa,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.62
ZAF,South Africa,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.46
ZAF,South Africa,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.42
ZAF,South Africa,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.66
